playerID,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,hits_per_year,runs_per_year,rbis_per_year,hr_per_year
canizja01,4,195,596,73,149,101,35,3,0.25,0.369127517,10,68,0.303405573,5,5,44,119,0,3,2,3,14,Jay Canizaro,N,170.0,69.0,3,2,4/28/1996,5/31/2002,canij001,canizja01,37.25,18.25,17.0,2.5
canneri01,2,254,913,84,221,197,19,5,0.242059146,0.273822563,0,54,0.301715439,27,0,74,0,0,4,17,0,0,Rip Cannell,N,180.0,70.0,2,2,4/14/1904,10/7/1905,cannr101,canneri01,110.5,42.0,27.0,0.0
cannian01,2,14,9,5,2,1,0,0,0.222222222,0.555555556,1,1,0.3,0,0,1,1,0,0,0,0,1,Andy Cannizaro,N,170.0,70.0,3,2,9/5/2006,5/3/2008,canna001,cannian01,1.0,2.5,0.5,0.5
cannojo01,4,148,227,34,40,35,3,1,0.176211454,0.211453744,1,11,0.183406114,15,6,1,54,0,1,3,0,2,Joe Cannon,N,193.0,75.0,2,2,9/22/1977,10/5/1980,cannj101,cannojo01,10.0,8.5,2.75,0.25
canseoz01,3,24,65,8,13,7,6,0,0.2,0.292307692,0,4,0.297297297,0,0,9,17,0,0,0,0,1,Ozzie Canseco,N,220.0,74.0,3,2,7/18/1990,5/13/1993,canso001,canseoz01,4.333333333333333,2.6666666666666665,1.3333333333333333,0.0
cantujo01,12,847,3128,367,847,535,203,5,0.270780051,0.438618926,104,476,0.319248826,11,4,189,559,15,37,1,39,102,Jorge Cantu,N,205.0,75.0,3,2,7/17/2004,6/14/2011,cantj001,cantujo01,84.7,36.7,47.6,10.4
cantzba01,3,62,217,14,34,29,4,1,0.156682028,0.184331797,0,18,0.179372197,2,0,6,14,0,0,0,0,0,Bart Cantz,N,0.0,0.0,3,2,1888-07-25,1890-05-17,cantb101,cantzba01,11.333333333333334,4.666666666666667,6.0,0.0
canzlru01,2,29,96,9,26,20,3,0,0.270833333,0.395833333,3,12,0.310679612,0,0,5,23,1,0,0,1,0,Russ Canzler,N,220.0,74.0,3,2,9/15/2011,10/3/2012,canzr001,canzlru01,13.0,4.5,6.0,1.5
caprani01,5,45,54,9,9,7,1,0,0.166666667,0.240740741,1,1,0.262295082,3,1,6,7,0,1,0,0,4,Nick Capra,N,165.0,68.0,3,2,9/6/1982,4/24/1991,caprn001,caprani01,1.8,1.8,0.2,0.2
capripa01,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pat Capri,N,170.0,72.0,3,2,7/16/1944,8/4/1944,caprp101,capripa01,0.0,1.0,0.0,0.0
caprora01,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ralph Capron,N,165.0,71.0,2,2,4/25/1912,5/8/1913,caprr101,caprora01,0.0,0.5,0.0,0.0
carabra01,2,40,99,10,20,13,4,1,0.202020202,0.323232323,2,3,0.268518519,3,2,6,33,0,3,2,0,1,Ramon Caraballo,N,150.0,67.0,1,2,9/9/1993,8/15/1995,carar001,carabra01,10.0,5.0,1.5,1.0
carbijo01,2,17,61,3,7,7,0,0,0.114754098,0.114754098,0,3,0.114754098,0,0,0,1,0,0,0,0,0,John Carbine,N,187.0,72.0,0,0,1875-05-08,1876-06-01,carbj101,carbijo01,3.5,1.5,1.5,0.0
carbobe01,20,1010,2733,372,722,477,140,9,0.264178558,0.427369191,96,358,0.395889187,26,18,538,611,50,19,13,17,58,Bernie Carbo,N,173.0,71.0,2,2,9/2/1969,9/29/1980,carbb101,carbobe01,45.125,23.25,22.375,6.0
cardead01,1,45,60,5,11,5,6,0,0.183333333,0.283333333,0,2,0.279411765,0,0,7,13,1,0,0,0,0,Adrian Cardenas,N,205.0,72.0,2,2,5/7/2012,10/3/2012,carda001,cardead01,11.0,5.0,2.0,0.0
cardoja01,3,87,175,13,36,24,10,0,0.205714286,0.297142857,2,14,0.22826087,0,1,4,31,0,2,2,3,4,Javier Cardona,N,185.0,73.0,3,2,5/31/2000,5/14/2002,cardj001,cardoja01,12.0,4.333333333333333,4.666666666666667,0.6666666666666666
careyan01,15,938,2850,371,741,520,119,38,0.26,0.395789474,64,350,0.33030398,23,21,268,389,18,27,44,28,75,Andy Carey,N,190.0,73.0,3,2,5/2/1952,10/2/1962,carea101,careyan01,57.0,28.53846153846154,26.923076923076923,4.923076923076923
careypa01,1,18,47,1,10,9,1,0,0.212765957,0.234042553,0,3,0.288461538,0,0,5,14,0,0,0,0,4,Paul Carey,N,220.0,76.0,2,2,5/25/1993,10/2/1993,carep001,careypa01,10.0,1.0,3.0,0.0
careyro01,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,Roger Carey,N,0.0,0.0,0,0,1887-07-09,1887-07-09,carer101,careyro01,0.0,0.0,2.0,0.0
careysc01,4,299,1157,114,313,232,60,20,0.270527226,0.359550562,1,159,0.307629204,5,0,52,32,0,10,18,0,0,Scoops Carey,N,175.0,71.0,3,2,1895-04-26,7/6/1903,cares101,careysc01,78.25,28.5,39.75,0.25
careyto01,9,536,2394,405,645,548,78,14,0.269423559,0.319966583,5,271,0.273671096,26,7,14,59,0,0,0,0,0,Tom Carey,N,145.0,68.0,3,2,1871-05-04,1879-09-29,caret101,careyto01,71.66666666666667,45.0,30.11111111111111,0.5555555555555556
careyto02,8,466,1521,169,418,324,79,13,0.274819198,0.347797502,2,167,0.307595731,3,5,66,73,0,6,15,0,8,Tom Carey,N,170.0,68.0,3,2,7/19/1935,7/7/1946,caret102,careyto02,52.25,21.125,20.875,0.25
carfred01,1,1,4,0,1,1,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,Ed Carfrey,N,0.0,0.0,0,0,1890-04-19,1890-04-19,caffu101,carfred01,1.0,0.0,0.0,0.0
cargobo01,1,2,4,0,1,1,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,Bobby Cargo,N,0.0,0.0,3,2,1892-10-06,1892-10-07,cargb101,cargobo01,1.0,0.0,0.0,0.0
carisfr01,8,226,655,43,149,122,17,9,0.227480916,0.285496183,1,57,0.280227596,16,2,46,37,0,2,13,0,0,Fred Carisch,N,174.0,70.0,3,2,8/31/1903,7/4/1923,carif101,carisfr01,18.625,5.375,7.125,0.125
carleji01,2,36,165,39,44,34,9,1,0.266666667,0.333333333,0,22,0.304597701,3,1,9,3,0,0,0,0,0,Jim Carleton,N,155.0,68.0,0,0,1871-05-04,1872-05-22,carlj102,carleji01,22.0,19.5,11.0,0.0
carlfr01,1,25,99,13,20,16,2,2,0.202020202,0.262626263,0,13,0.313043478,0,0,16,22,0,0,0,0,0,Fred Carl,N,158.0,66.0,2,1,1889-07-25,1889-08-31,carlf101,carlfr01,20.0,13.0,13.0,0.0
carliji01,1,16,21,2,3,1,1,0,0.142857143,0.333333333,1,2,0.25,0,0,3,4,0,0,0,0,1,Jim Carlin,N,165.0,71.0,3,2,7/26/1941,8/22/1941,carlj101,carliji01,3.0,2.0,2.0,1.0
carlilu01,4,56,140,21,25,17,4,1,0.178571429,0.285714286,3,11,0.262820513,1,0,15,45,0,1,0,0,4,Luke Carlin,N,190.0,70.0,1,2,5/10/2008,5/30/2012,carll001,carlilu01,6.25,5.25,2.75,0.75
carliwa01,1,3,10,0,1,1,0,0,0.1,0.1,0,0,0.181818182,1,0,1,0,0,0,0,0,0,Walter Carlisle,N,154.0,69.0,1,2,5/8/1908,5/11/1908,carlw101,carliwa01,1.0,0.0,0.0,0.0
carlle01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lew Carl,N,0.0,0.0,0,0,1874-09-09,1874-09-09,carll102,carlle01,0.0,0.0,0.0,0.0
carlssw01,1,2,6,0,1,1,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0,0,1,0,0,Swede Carlstrom,N,167.0,72.0,3,2,9/12/1911,9/13/1911,carls101,carlssw01,1.0,0.0,0.0,0.0
carlycl01,1,95,278,31,65,44,12,8,0.23381295,0.345323741,1,28,0.323809524,4,4,36,40,0,1,9,0,0,Cleo Carlyle,N,170.0,72.0,2,2,5/16/1927,10/1/1927,carlc101,carlycl01,65.0,31.0,28.0,1.0
carlyro01,6,174,494,61,157,111,31,6,0.317813765,0.45951417,9,76,0.35440613,1,1,24,56,0,4,7,0,0,Roy Carlyle,N,195.0,74.0,2,2,4/16/1925,9/13/1926,carlr101,carlyro01,39.25,15.25,19.0,2.25
carmage01,1,28,93,9,16,14,2,0,0.172043011,0.193548387,0,7,0.245098039,5,0,8,0,0,1,0,0,0,George Carman,N,139.0,64.0,0,0,1890-09-04,1890-10-12,carmg101,carmage01,16.0,9.0,7.0,0.0
carmedu01,6,124,227,22,48,34,7,3,0.211453744,0.321585903,4,23,0.299610895,3,4,27,60,2,0,1,1,0,Duke Carmel,N,202.0,75.0,2,1,9/10/1959,5/2/1965,carmd101,carmedu01,9.6,4.4,4.6,0.8
carnebi01,1,2,7,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0,0,0,0,0,0,Bill Carney,N,0.0,70.0,1,2,8/22/1904,8/22/1904,carnb101,carnebi01,0.0,0.0,0.0,0.0
carnejo01,7,252,946,120,258,208,30,13,0.272727273,0.354122622,7,129,0.338461538,40,0,83,59,0,11,0,0,0,Jack Carney,N,175.0,70.0,3,2,1889-04-24,1891-10-04,carnj101,carnejo01,51.6,24.0,25.8,1.4
carpebu01,1,15,27,4,6,3,0,0,0.222222222,0.555555556,3,5,0.322580645,0,0,4,13,0,0,0,0,0,Bubba Carpenter,N,195.0,73.0,2,1,5/13/2000,6/6/2000,carpb001,carpebu01,6.0,4.0,5.0,3.0
carpehi01,12,1118,4637,720,1202,995,142,47,0.259219323,0.321759758,18,543,0.280929454,158,0,112,91,0,28,0,0,0,Hick Carpenter,N,186.0,71.0,3,1,1879-05-01,1892-07-31,carph101,carpehi01,100.16666666666667,60.0,45.25,1.5
carrch01,9,507,1950,185,492,386,68,32,0.252307692,0.329230769,6,240,0.28035538,49,0,71,47,0,5,67,0,0,Charlie Carr,N,195.0,74.0,3,2,1898-09-15,10/8/1914,carrc106,carrch01,61.5,23.125,30.0,0.75
carrch02,10,507,1713,254,435,334,81,7,0.253940455,0.332165791,13,123,0.31779661,144,52,149,273,4,12,30,10,14,Chuck Carr,N,155.0,70.0,1,2,4/28/1990,9/27/1997,carrc001,carrch02,48.333333333333336,28.22222222222222,13.666666666666666,1.4444444444444444
carreca01,8,354,986,113,260,202,43,4,0.263691684,0.348884381,11,114,0.337874659,3,4,97,117,12,3,11,3,33,Cam Carreon,N,190.0,73.0,3,2,9/27/1959,6/8/1966,carrc104,carreca01,32.5,14.125,14.25,1.375
carrema01,12,738,2012,246,557,375,108,5,0.276838966,0.438369781,69,289,0.329995448,12,11,140,246,9,19,2,17,53,Mark Carreon,N,170.0,72.0,3,1,9/8/1987,8/23/1996,carrm001,carrema01,50.63636363636363,22.363636363636363,26.272727272727273,6.2727272727272725
carrima01,3,107,191,17,48,35,13,0,0.251308901,0.319371728,0,12,0.290640394,3,3,10,38,0,1,1,1,10,Matias Carrillo,N,185.0,71.0,2,1,5/23/1991,8/10/1994,carrm002,carrima01,16.0,5.666666666666667,4.0,0.0
carrle01,1,9,28,2,7,5,1,1,0.25,0.357142857,0,4,0.34375,0,0,2,0,0,2,0,0,0,Lew Carr,N,200.0,74.0,3,2,7/2/1901,7/13/1901,carrl101,carrle01,7.0,2.0,4.0,0.0
carrobr01,6,180,288,48,58,37,13,3,0.201388889,0.319444444,5,28,0.288343558,2,1,21,84,4,11,2,2,5,Brett Carroll,N,210.0,71.0,3,2,6/17/2007,4/13/2012,carrb001,carrobr01,9.666666666666666,8.0,4.666666666666667,0.8333333333333334
carroch01,1,4,16,1,4,4,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0, Carroll,N,0.0,0.0,0,0,1884-04-17,1884-04-21,carrc101,carroch01,4.0,1.0,0.0,0.0
carrocl01,11,991,3972,729,995,792,125,47,0.250503525,0.329053374,31,423,0.320319635,197,0,361,290,0,47,0,0,0,Cliff Carroll,N,163.0,68.0,1,2,1882-08-03,1893-09-27,carrc102,carrocl01,90.45454545454545,66.27272727272727,38.45454545454545,2.8181818181818183
carrodi02,1,15,49,10,13,9,3,1,0.265306122,0.367346939,0,7,0.379310345,5,0,7,1,0,2,1,0,0,Dixie Carroll,N,165.0,71.0,2,2,9/12/1919,9/27/1919,carrd103,carrodi02,13.0,10.0,7.0,0.0
carrodo01,1,10,22,1,2,2,0,0,0.090909091,0.090909091,0,0,0.166666667,0,0,1,8,0,1,2,0,0,Doc Carroll,N,170.0,72.0,3,2,6/27/1916,7/26/1916,carrd102,carrodo01,2.0,1.0,0.0,0.0
carrofr01,8,754,2892,546,820,581,146,66,0.283540802,0.407676349,27,366,0.370212766,137,0,348,136,0,50,0,0,0,Fred Carroll,N,185.0,71.0,3,2,1884-05-01,1891-08-18,carrf101,carrofr01,102.5,68.25,45.75,3.375
carropa01,3,16,68,5,16,14,2,0,0.235294118,0.264705882,0,0,0.246376812,0,0,1,0,0,0,0,0,0,Pat Carroll,N,0.0,0.0,0,0,1884-05-10,1884-08-07,carrp101,carropa01,8.0,2.5,0.0,0.0
carrosc01,3,79,287,34,49,42,6,1,0.170731707,0.198606272,0,20,0.232258065,19,0,19,8,0,4,0,0,0,Scrappy Carroll,N,0.0,67.0,3,0,1884-09-27,1887-10-03,carrs101,carrosc01,16.333333333333332,11.333333333333334,6.666666666666667,0.0
carroto01,3,64,30,15,9,9,0,0,0.3,0.3,0,1,0.322580645,1,0,1,6,0,0,0,0,0,Tom Carroll,N,186.0,75.0,3,2,5/7/1955,6/14/1959,carrt102,carroto01,3.0,5.0,0.3333333333333333,0.0
carsoki01,2,21,40,5,10,5,4,1,0.25,0.4,0,2,0.318181818,0,1,4,9,0,0,0,0,0,Kit Carson,N,180.0,72.0,2,1,7/21/1934,9/29/1935,carsk101,carsoki01,5.0,2.5,1.0,0.0
carsoma01,4,92,177,16,42,33,3,0,0.237288136,0.355932203,6,21,0.256684492,7,0,5,52,0,1,0,4,0,Matt Carson,N,200.0,74.0,3,2,9/18/2009,9/29/2013,carsm001,carsoma01,10.5,4.0,5.25,1.5
carswfr01,1,16,15,2,4,4,0,0,0.266666667,0.266666667,0,2,0.388888889,0,0,3,1,0,0,0,0,0,Frank Carswell,N,195.0,72.0,3,2,4/17/1953,5/30/1953,carsf101,carswfr01,4.0,2.0,2.0,0.0
cartebl01,2,6,21,4,4,2,1,0,0.19047619,0.380952381,1,1,0.227272727,0,0,1,1,0,0,0,0,0,Blackie Carter,N,175.0,70.0,3,2,10/3/1925,9/26/1926,cartb101,cartebl01,2.0,2.0,0.5,0.5
cartech01,3,113,190,20,50,37,9,0,0.263157895,0.373684211,4,28,0.315533981,1,2,14,26,0,1,0,1,2,Chris Carter,N,230.0,72.0,2,1,6/5/2008,10/3/2010,cartc001,cartech01,16.666666666666668,6.666666666666667,9.333333333333334,1.3333333333333333
carteho01,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Howie Carter,N,154.0,70.0,3,2,6/21/1926,7/31/1926,carth101,carteho01,0.0,0.0,0.0,0.0
cartest01,2,14,21,2,3,1,1,0,0.142857143,0.333333333,1,3,0.25,0,0,2,6,1,0,0,0,0,Steve Carter,N,201.0,76.0,2,2,4/16/1989,10/3/1990,carts001,cartest01,1.5,1.0,1.5,0.5
cartwed01,5,495,1902,348,562,394,100,44,0.295478444,0.432176656,24,333,0.367626239,144,0,202,128,0,15,10,0,0,Ed Cartwright,N,220.0,70.0,3,2,1890-07-10,1897-06-04,carte101,cartwed01,112.4,69.6,66.6,4.8
carusmi01,3,281,1072,144,294,249,28,10,0.274253731,0.338619403,7,90,0.302408564,34,20,35,76,0,10,19,4,14,Mike Caruso,N,172.0,73.0,2,2,3/31/1998,8/9/2002,carum001,carusmi01,98.0,48.0,30.0,2.3333333333333335
casanra01,11,387,1081,98,255,175,40,5,0.235892692,0.379278446,35,130,0.308774834,2,3,98,200,9,11,2,9,31,Raul Casanova,N,200.0,72.0,1,2,5/24/1996,6/8/2008,casar001,casanra01,25.5,9.8,13.0,3.5
caseybo01,1,9,39,5,9,5,2,1,0.230769231,0.41025641,1,7,0.230769231,0,0,0,15,0,0,0,0,0,Bob Casey,N,190.0,71.0,3,0,1882-07-17,1882-07-27,caseb102,caseybo01,9.0,5.0,7.0,1.0
caseyde01,4,102,421,71,115,82,18,9,0.273159145,0.401425178,6,29,0.32,0,0,26,0,0,3,0,0,0,Dennis Casey,N,164.0,69.0,2,2,1884-08-18,1885-07-24,cased102,caseyde01,38.333333333333336,23.666666666666668,9.666666666666666,2.0
caseydo01,12,1114,4341,584,1122,924,137,52,0.258465791,0.320202718,9,354,0.310115731,191,0,270,0,0,55,139,0,0,Doc Casey,N,157.0,66.0,1,2,1898-09-14,10/5/1907,cased101,caseydo01,102.0,53.09090909090909,32.18181818181818,0.8181818181818182
caseyjo01,4,50,117,9,21,18,3,0,0.179487179,0.205128205,0,7,0.238095238,1,0,8,2,0,1,1,0,0,Joe Casey,N,180.0,69.0,3,2,10/1/1909,8/24/1918,casej101,caseyjo01,5.25,2.25,1.75,0.0
cashro01,2,34,101,14,30,26,3,1,0.297029703,0.346534653,0,11,0.324074074,0,1,5,16,0,0,1,2,3,Ron Cash,N,180.0,72.0,3,2,9/4/1973,10/2/1974,cashr101,cashro01,15.0,7.0,5.5,0.0
casilal01,9,578,1696,225,419,316,76,15,0.247051887,0.330778302,12,157,0.301724138,80,11,130,246,0,11,37,19,34,Alexi Casilla,N,170.0,69.0,1,2,9/1/2006,9/27/2014,casia001,casilal01,46.55555555555556,25.0,17.444444444444443,1.3333333333333333
casimca01,1,2,8,0,1,0,1,0,0.125,0.25,0,3,0.125,0,0,0,2,0,0,0,0,0,Carlos Casimiro,N,179.0,71.0,3,2,7/31/2000,8/1/2000,casic001,casimca01,1.0,0.0,3.0,0.0
caskied01,7,482,1871,229,427,365,50,10,0.228220203,0.268840192,2,163,0.26062468,0,0,82,170,0,0,0,0,0,Ed Caskin,N,165.0,69.0,3,2,1879-05-01,1886-09-24,caske101,caskied01,61.0,32.714285714285715,23.285714285714285,0.2857142857142857
cassaha01,2,22,74,9,13,13,0,0,0.175675676,0.175675676,0,4,0.197368421,2,0,2,0,0,0,1,0,0,Harry Cassady,N,145.0,68.0,2,1,8/8/1904,5/28/1905,cassh101,cassaha01,6.5,4.5,2.0,0.0
cassija01,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Cassini,N,175.0,70.0,3,2,4/19/1949,5/6/1949,cassj101,cassija01,0.0,3.0,0.0,0.0
cassijo02,2,303,1157,130,264,211,28,23,0.228176318,0.297320657,2,76,0.257689111,40,0,40,0,0,6,39,0,0,Joe Cassidy,N,144.0,69.0,3,2,4/18/1904,10/7/1905,cassj102,cassijo02,132.0,65.0,38.0,1.0
cassipe01,4,101,382,39,98,79,15,1,0.256544503,0.32460733,3,48,0.307317073,11,0,17,7,0,11,3,0,0,Pete Cassidy,N,165.0,70.0,3,2,1896-04-18,1899-06-22,cassp101,cassipe01,32.666666666666664,13.0,16.0,1.0
casteal01,2,24,41,5,7,3,1,1,0.170731707,0.390243902,2,4,0.186046512,0,0,0,13,0,1,0,1,0,Alex Castellanos,N,200.0,72.0,3,2,5/31/2012,9/29/2013,casta003,casteal01,3.5,2.5,2.0,1.0
castepe01,3,51,93,13,15,10,2,0,0.161290323,0.279569892,3,9,0.277777778,1,1,13,25,1,1,0,0,1,Pedro Castellano,N,165.0,67.0,3,2,5/30/1993,6/3/1996,castp001,castepe01,5.0,4.333333333333333,3.0,1.0
castial01,14,418,1026,98,226,173,39,2,0.220272904,0.297270955,12,101,0.293554007,3,6,103,219,1,7,26,11,21,Alberto Castillo,N,184.0,72.0,3,2,5/28/1995,6/21/2007,casta001,castial01,17.384615384615383,7.538461538461538,7.769230769230769,0.9230769230769231
castibr01,2,56,128,15,24,15,6,1,0.1875,0.296875,2,9,0.218045113,2,1,5,30,0,0,1,0,2,Braulio Castillo,N,160.0,72.0,3,2,8/18/1991,10/4/1992,castb001,castibr01,12.0,7.5,4.5,1.0
castica01,10,631,1519,190,383,249,71,8,0.252139566,0.418038183,55,197,0.2997558,15,11,90,291,5,13,7,11,34,Carmelo Castillo,N,185.0,73.0,3,2,7/17/1982,5/9/1991,castc001,castica01,38.3,19.0,19.7,5.5
castiji01,1,16,18,2,7,7,0,0,0.388888889,0.388888889,0,2,0.421052632,0,0,1,3,0,0,0,0,0,Jim Castiglia,N,200.0,71.0,2,2,4/14/1942,6/13/1942,castj102,castiji01,7.0,2.0,2.0,0.0
castijo01,6,666,2320,293,646,485,86,34,0.278448276,0.397844828,41,249,0.331351566,22,19,177,298,8,5,63,13,51,John Castino,N,175.0,71.0,3,2,4/6/1979,5/7/1984,castj001,castijo01,107.66666666666667,48.833333333333336,41.5,6.833333333333333
castijo02,7,592,1918,211,487,335,103,10,0.253910323,0.379040667,39,218,0.302269435,13,11,111,378,19,9,7,14,72,Jose Castillo,N,210.0,73.0,3,2,4/7/2004,9/28/2008,castj005,castijo02,81.16666666666667,35.166666666666664,36.333333333333336,6.5
castiju01,4,199,469,60,101,82,11,5,0.215351812,0.279317697,3,38,0.282398453,18,8,41,104,0,4,17,3,5,Juan Castillo,N,162.0,71.0,1,2,4/12/1986,4/17/1989,castj002,castiju01,25.25,15.0,9.5,0.75
castima02,5,201,352,31,67,46,11,2,0.190340909,0.301136364,8,32,0.231182796,3,2,19,76,0,0,10,1,9,Marty Castillo,N,190.0,73.0,3,2,8/19/1981,10/5/1985,castm001,castima02,13.4,6.2,6.4,1.6
castipe01,10,545,1670,205,426,329,62,11,0.25508982,0.348502994,24,150,0.299943725,10,6,103,126,0,4,43,0,29,Pete Castiglione,N,175.0,71.0,3,2,9/10/1947,4/25/1954,castp102,castipe01,47.333333333333336,22.77777777777778,16.666666666666668,2.6666666666666665
castito01,1,5,8,0,1,1,0,0,0.125,0.125,0,1,0.125,0,0,0,2,0,0,1,0,0,Tony Castillo,N,190.0,76.0,3,2,9/22/1978,10/1/1978,castt101,castito01,1.0,0.0,1.0,0.0
castivi01,3,88,215,24,49,40,7,0,0.227906977,0.288372093,2,23,0.31120332,0,1,25,31,0,1,1,0,6,Vince Castino,N,175.0,69.0,3,2,6/24/1943,9/25/1945,castv101,castivi01,16.333333333333332,8.0,7.666666666666667,0.6666666666666666
castiwi01,2,22,35,6,11,10,1,0,0.314285714,0.342857143,0,2,0.333333333,0,0,1,5,0,0,1,0,0,Wilkin Castillo,N,200.0,72.0,1,2,9/2/2008,6/20/2009,castw001,castiwi01,5.5,3.0,1.0,0.0
castldo01,1,4,13,0,4,3,1,0,0.307692308,0.384615385,0,2,0.357142857,0,0,1,3,0,0,0,0,2,Don Castle,N,205.0,73.0,2,1,9/11/1973,9/29/1973,castd101,castldo01,4.0,0.0,2.0,0.0
castlfo01,5,268,662,58,136,89,24,3,0.205438066,0.341389728,20,65,0.254571027,4,1,35,99,4,6,9,4,16,Foster Castleman,N,175.0,72.0,3,2,8/4/1954,9/28/1958,castf101,castlfo01,27.2,11.6,13.0,4.0
castljo01,1,3,4,1,1,1,0,0,0.25,0.25,0,0,0.25,1,0,0,0,0,0,0,0,0,John Castle,N,0.0,70.0,0,0,4/25/1910,5/10/1910,castj101,castljo01,1.0,1.0,0.0,0.0
castoko01,2,82,217,16,42,28,12,0,0.193548387,0.276497696,2,19,0.266666667,1,0,21,53,1,0,0,1,8,Kory Casto,N,195.0,73.0,2,2,4/3/2007,9/28/2008,castk001,castoko01,21.0,8.0,9.5,1.0
castrbe01,2,66,190,32,48,40,4,4,0.252631579,0.315789474,0,17,0.317307692,13,4,18,28,0,0,1,0,2,Bernie Castro,N,170.0,70.0,1,2,9/1/2005,10/1/2006,castb002,castrbe01,24.0,16.0,8.5,0.0
castrju01,23,1103,2627,253,601,429,123,13,0.228778074,0.326608298,36,234,0.270491803,5,9,149,472,8,1,51,21,73,Juan Castro,N,190.0,71.0,3,2,9/2/1995,6/4/2011,castj004,castrju01,30.05,12.65,11.7,1.8
castrlu01,1,42,143,18,35,25,8,1,0.244755245,0.335664336,1,15,0.265306122,2,0,4,0,0,0,4,0,0,Lou Castro,N,0.0,67.0,3,2,4/23/1902,9/27/1902,castl101,castrlu01,35.0,18.0,15.0,1.0
castrra01,15,567,1426,155,338,205,66,0,0.237026648,0.424263675,67,217,0.319109462,2,0,151,375,22,5,8,13,26,Ramon Castro,N,240.0,75.0,3,2,8/27/1999,7/9/2011,castr002,castrra01,24.142857142857142,11.071428571428571,15.5,4.785714285714286
castrra02,1,9,15,2,2,1,1,0,0.133333333,0.2,0,3,0.235294118,0,0,1,3,1,0,0,0,1,Ramon Castro,N,195.0,72.0,3,2,6/21/2004,7/26/2004,castr003,castrra02,2.0,2.0,3.0,0.0
catalfr01,14,1265,3824,562,1113,730,262,37,0.291056485,0.444822176,84,457,0.358494975,45,27,331,492,12,78,25,34,72,Frank Catalanotto,N,170.0,72.0,2,2,9/3/1997,5/10/2010,cataf001,catalfr01,79.5,40.142857142857146,32.642857142857146,6.0
caterda01,14,1289,4451,491,1229,943,191,29,0.276117726,0.376544597,66,519,0.320683903,26,30,254,406,33,22,22,36,160,Danny Cater,N,170.0,72.0,3,2,4/14/1964,6/11/1975,cated101,caterda01,94.53846153846153,37.76923076923077,39.92307692307692,5.076923076923077
catonho01,4,231,814,85,184,150,18,16,0.226044226,0.287469287,0,53,0.300776915,18,9,83,52,0,4,21,0,0,Howdy Caton,N,165.0,66.0,3,2,9/17/1917,9/6/1920,catoh101,catonho01,46.0,21.25,13.25,0.0
catteto01,2,28,86,5,17,14,1,1,0.197674419,0.26744186,1,3,0.273684211,0,0,8,0,0,1,3,0,0,Tom Catterson,N,170.0,70.0,2,1,9/19/1908,5/24/1909,cattt101,catteto01,8.5,2.5,1.5,0.5
caulfja01,1,44,94,13,26,18,8,0,0.276595745,0.361702128,0,10,0.306122449,0,0,4,11,0,0,0,0,2,Jake Caulfield,N,170.0,71.0,3,2,4/24/1946,8/25/1946,caulj101,caulfja01,26.0,13.0,10.0,0.0
causewa01,18,1105,3244,357,819,628,130,26,0.252466091,0.340937115,35,285,0.337112011,12,12,390,341,25,15,41,31,59,Wayne Causey,N,175.0,70.0,2,2,6/5/1955,9/20/1968,causw101,causewa01,58.5,25.5,20.357142857142858,2.5
cavanjo01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,John Cavanaugh,N,158.0,69.0,3,2,7/7/1919,7/7/1919,cavaj101,cavanjo01,0.0,0.0,0.0,0.0
cavenik01,4,466,1577,173,410,312,61,24,0.259987318,0.353836398,13,196,0.307418398,15,13,97,126,0,11,66,0,0,Ike Caveney,N,168.0,69.0,3,2,4/12/1922,9/27/1925,cavei101,cavenik01,102.5,43.25,49.0,3.25
cedenan01,12,616,2051,221,485,327,98,13,0.236470015,0.36567528,47,223,0.302963291,26,17,143,488,36,21,8,10,53,Andujar Cedeno,N,170.0,73.0,3,2,9/2/1990,9/15/1996,cedea001,cedenan01,53.888888888888886,24.555555555555557,24.77777777777778,5.222222222222222
cedendo01,11,429,1219,160,306,224,54,13,0.251025431,0.353568499,15,121,0.300227445,14,12,83,280,0,7,18,10,25,Domingo Cedeno,N,170.0,73.0,1,2,5/19/1993,9/10/1999,ceded001,cedendo01,34.0,17.77777777777778,13.444444444444445,1.6666666666666667
